ncName,ncType,Score
CPNE1,mRNA,-1.0
AMBRA1,mRNA,-1.0
MKRN1,mRNA,-1.0
DHRS4L2,mRNA,-1.0
PBX1,mRNA,-1.0
POLR2E,mRNA,-1.0
CNDP2,mRNA,-1.0
UTY,mRNA,-1.0
LDLRAD4,mRNA,-1.0
RXRA,mRNA,-1.0
MTUS2,mRNA,-1.0
AGGF1,mRNA,-1.0
CPLX3,mRNA,-1.0
PAPPA,mRNA,-1.0
DBP,mRNA,-1.0
MVP,mRNA,-1.0
AP1G1,mRNA,-1.0
CDC16,mRNA,-1.0
PPOX,mRNA,-1.0
ERI3,mRNA,-1.0
PAQR8,mRNA,-1.0
SLC35A1,mRNA,-1.0
CYSLTR2,mRNA,-1.0
COL22A1,mRNA,-1.0
PHYHIP,mRNA,-1.0
CRLF3,mRNA,-1.0
GLUD1,mRNA,-1.0
FAM76B,mRNA,-1.0
BCKDHB,mRNA,-1.0
RNF138,mRNA,-1.0
SH3BGRL3,mRNA,-1.0
SH3BP5L,mRNA,-1.0
NPC1,mRNA,-1.0
SPAST,mRNA,-1.0
TWF1,mRNA,-1.0
SNX27,mRNA,-1.0
SOGA1,mRNA,-1.0
NFE2L2,mRNA,-1.0
ENPP2,mRNA,-1.0
RCAN1,mRNA,-1.0
STX16,mRNA,-1.0
USO1,mRNA,-1.0
CDKN1C,mRNA,-1.0
ZNF644,mRNA,-1.0
GAB1,mRNA,-1.0
ARFIP1,mRNA,-1.0
CBR1,mRNA,-1.0
STK39,mRNA,-1.0
ESCO1,mRNA,-1.0
FMO2,mRNA,-1.0
PXK,mRNA,-1.0
CCNL1,mRNA,-1.0
GIN1,mRNA,-1.0
SON,mRNA,-1.0
PLD1,mRNA,-1.0
MTSS1,mRNA,-1.0
CEP68,mRNA,-1.0
PLLP,mRNA,-1.0
SLC14A1,mRNA,-1.0
C3orf70,mRNA,-1.0
GREM1,mRNA,-1.0
KLF8,mRNA,-1.0
ZNF608,mRNA,-1.0
RCOR1,mRNA,-1.0
TMEM255A,mRNA,-1.0
FAM177A1,mRNA,-1.0
SLITRK1,mRNA,-1.0
ZCCHC8,mRNA,-1.0
KIAA1468,mRNA,-1.0
PPIP5K2,mRNA,-1.0
CDYL,mRNA,-1.0
C12orf76,mRNA,-1.0
DNPEP,mRNA,-1.0
RNF169,mRNA,-1.0
BTRC,mRNA,-1.0
UBQLN2,mRNA,-1.0
GOLGA7B,mRNA,-1.0
SPP1,mRNA,-1.0
TMPRSS11D,mRNA,-1.0
LYST,mRNA,-1.0
RBBP9,mRNA,-1.0
PTPRZ1,mRNA,-1.0
FAM199X,mRNA,-1.0
SPIN4,mRNA,-1.0
STRN,mRNA,-1.0
RHOU,mRNA,-1.0
PTPRK,mRNA,-1.0
SERPINE1,mRNA,-1.0
USP54,mRNA,-1.0
FA2H,mRNA,-1.0
ERMN,mRNA,-1.0
KIAA2022,mRNA,-1.0
TRNT1,mRNA,-1.0
CUL4B,mRNA,-1.0
ACOX1,mRNA,-1.0
AIF1L,mRNA,-1.0
SNRNP25,mRNA,-1.0
IPO11,mRNA,-1.0
DOCK10,mRNA,-1.0
ZBTB2,mRNA,-1.0
RALA,mRNA,-1.0
KBTBD11,mRNA,-1.0
ZNF785,mRNA,-1.0
COL4A1,mRNA,-1.0
RCOR3,mRNA,-1.0
UBE2D1,mRNA,-1.0
VAMP1,mRNA,-1.0
ZNF106,mRNA,-1.0
CLK4,mRNA,-1.0
PPP2R5D,mRNA,-1.0
ZBTB20,mRNA,-1.0
TMOD3,mRNA,-1.0
SYT14,mRNA,-1.0
KIF3C,mRNA,-1.0
KLF4,mRNA,-1.0
C4orf3,mRNA,-1.0
GALC,mRNA,-1.0
TMEM151B,mRNA,-1.0
PPP1R2,mRNA,-1.0
RALGAPA1,mRNA,-1.0
BRCA1,mRNA,-1.0
SP3,mRNA,-1.0
TRIM37,mRNA,-1.0
ZNF407,mRNA,-1.0
IQGAP1,mRNA,-1.0
MTHFR,mRNA,-1.0
C15orf38-AP3S2,mRNA,-1.0
HSD17B4,mRNA,-1.0
CTSO,mRNA,-1.0
KHNYN,mRNA,-1.0
S1PR1,mRNA,-1.0
AKAP6,mRNA,-1.0
RAPGEF6,mRNA,-1.0
ITM2A,mRNA,-1.0
TBCEL,mRNA,-1.0
POC1B,mRNA,-1.0
AASS,mRNA,-1.0
DDHD2,mRNA,-1.0
PAK3,mRNA,-1.0
FAM134B,mRNA,-1.0
DVL1,mRNA,-1.0
TTLL7,mRNA,-1.0
LPAR1,mRNA,-1.0
NKRF,mRNA,-1.0
SLMO2,mRNA,-1.0
KCTD13,mRNA,-1.0
TMEM144,mRNA,-1.0
MANBAL,mRNA,-1.0
KDM4C,mRNA,-1.0
KCNJ10,mRNA,-1.0
C20orf194,mRNA,-1.0
RASGRP3,mRNA,-1.0
MBTPS2,mRNA,-1.0
MOCS1,mRNA,-1.0
RMND5B,mRNA,-1.0
TAF11,mRNA,-1.0
NCBP2,mRNA,-1.0
CACNA1A,mRNA,-1.0
SCCPDH,mRNA,-1.0
RPS15A,mRNA,-1.0
MBOAT2,mRNA,-1.0
SMCR5,lncRNA,-1.0
CCDC97,mRNA,-1.0
MBNL3,mRNA,-1.0
MAP2K3,mRNA,-1.0
SNX15,mRNA,-1.0
CDKL2,mRNA,-1.0
WDR89,mRNA,-1.0
EIF3J,mRNA,-1.0
UCK2,mRNA,-1.0
NFX1,mRNA,-1.0
EPDR1,mRNA,-1.0
RCBTB1,mRNA,-1.0
CAV1,mRNA,-1.0
PLEKHH1,mRNA,-1.0
FAM120AOS,mRNA,-1.0
CSF2RA,mRNA,-1.0
AMPD3,mRNA,-1.0
GTF3A,mRNA,-1.0
C12orf66,mRNA,-1.0
RIOK3,mRNA,-1.0
WWP2,mRNA,-1.0
SPDYE2,mRNA,-1.0
PHF19,mRNA,-1.0
ARHGAP30,mRNA,-1.0
VSTM4,mRNA,-1.0
SPAM1,mRNA,-1.0
NRBP2,mRNA,-1.0
DBNDD2,mRNA,-1.0
GLIPR2,mRNA,-1.0
BEST1,mRNA,-1.0
CCND3,mRNA,-1.0
OSBPL1A,mRNA,-1.0
OMG,mRNA,-1.0
FAM49B,mRNA,-1.0
OAZ2,mRNA,-1.0
SEC61A2,mRNA,-1.0
EIF3D,mRNA,-1.0
RIC8A,mRNA,-1.0
ARFRP1,mRNA,-1.0
NKIRAS2,mRNA,-1.0
MAPK6,mRNA,-1.0
RELN,mRNA,-1.0
NBR1,mRNA,-1.0
TMCO3,mRNA,-1.0
SRGAP2,mRNA,-1.0
TUBB2A,mRNA,-1.0
WIPF1,mRNA,-1.0
FMO5,mRNA,-1.0
THTPA,mRNA,-1.0
WDFY2,mRNA,-1.0
RNF152,mRNA,-1.0
TCEAL1,mRNA,-1.0
PINK1,mRNA,-1.0
KCNQ3,mRNA,-1.0
MED13,mRNA,-1.0
NREP,mRNA,-1.0
MBD5,mRNA,-1.0
ZNF596,mRNA,-1.0
DYNC1I2,mRNA,-1.0
SLCO4A1,mRNA,-1.0
IL6R,mRNA,-1.0
CDC42EP3,mRNA,-1.0
DIP2B,mRNA,-1.0
SLC44A3,mRNA,-1.0
KCNH8,mRNA,-1.0
ST18,mRNA,-1.0
SMAP2,mRNA,-1.0
SGK1,mRNA,-1.0
CTNNA2,mRNA,-1.0
MRI1,mRNA,-1.0
RBM11,mRNA,-1.0
THBS2,mRNA,-1.0
SLC29A3,mRNA,-1.0
USP6,mRNA,-1.0
DIRC2,mRNA,-1.0
RASAL1,mRNA,-1.0
HHIP,mRNA,-1.0
RFTN2,mRNA,-1.0
TCF12,mRNA,-1.0
GTF2B,mRNA,-1.0
MFAP3,mRNA,-1.0
CELF5,mRNA,-1.0
RHOBTB3,mRNA,-1.0
DUSP22,mRNA,-1.0
DIRC1,mRNA,-1.0
ACER2,mRNA,-1.0
ZNF626,mRNA,-1.0
TMED8,mRNA,-1.0
ADAMTS4,mRNA,-1.0
C18orf8,mRNA,-1.0
ZBTB37,mRNA,-1.0
ACSL1,mRNA,-1.0
TFEC,mRNA,-1.0
PPP2R5E,mRNA,-1.0
STEAP3,mRNA,-1.0
TRIM34,mRNA,-1.0
C10orf76,mRNA,-1.0
CALB2,mRNA,-1.0
ITGAL,mRNA,-1.0
DRAM2,mRNA,-1.0
UBA2,mRNA,-1.0
HEPN1,mRNA,-1.0
KBTBD2,mRNA,-1.0
GSTA4,mRNA,-1.0
ARMC1,mRNA,-1.0
MAPKAPK2,mRNA,-1.0
NTN4,mRNA,-1.0
PPM1E,mRNA,-1.0
GALNT13,mRNA,-1.0
UCHL5,mRNA,-1.0
FOXN2,mRNA,-1.0
SLC12A6,mRNA,-1.0
CREB5,mRNA,-1.0
SLC25A6,mRNA,-1.0
GPR37,mRNA,-1.0
ITSN2,mRNA,-1.0
CHST12,mRNA,-1.0
TM9SF2,mRNA,-1.0
SPG21,mRNA,-1.0
EIF2AK4,mRNA,-1.0
ARL2BP,mRNA,-1.0
SFRP2,mRNA,-1.0
INO80D,mRNA,-1.0
YIPF5,mRNA,-1.0
TAF9,mRNA,-1.0
SETBP1,mRNA,-1.0
H3F3C,mRNA,-1.0
ADRM1,mRNA,-1.0
PWP1,mRNA,-1.0
NUDT12,mRNA,-1.0
ARHGEF3,mRNA,-1.0
ZMYM3,mRNA,-1.0
MSN,mRNA,-1.0
VSTM2L,mRNA,-1.0
POLDIP3,mRNA,-1.0
RTN2,mRNA,-1.0
KIAA0196,mRNA,-1.0
PICALM,mRNA,-1.0
CRYAB,mRNA,-1.0
MAOB,mRNA,-1.0
S100A1,mRNA,-1.0
P2RY1,mRNA,-1.0
MTMR7,mRNA,-1.0
DHX40,mRNA,-1.0
PKD1,mRNA,-1.0
HEXIM1,mRNA,-1.0
CHMP2A,mRNA,-1.0
KIAA2026,mRNA,-1.0
ELK3,mRNA,-1.0
IL33,mRNA,-1.0
LDOC1,mRNA,-1.0
PPP2R3A,mRNA,-1.0
ZNF536,mRNA,-1.0
SMAP1,mRNA,-1.0
SGIP1,mRNA,-1.0
ZMYM6,mRNA,-1.0
CYBRD1,mRNA,-1.0
PFKFB3,mRNA,-1.0
RAB8A,mRNA,-1.0
ZNF791,mRNA,-1.0
TMTC4,mRNA,-1.0
ALG10,mRNA,-1.0
SPTLC2,mRNA,-1.0
DGKI,mRNA,-1.0
CTBP2,mRNA,-1.0
HEATR5B,mRNA,-1.0
IMPACT,mRNA,-1.0
PLEKHB1,mRNA,-1.0
SCAND3,mRNA,-1.0
HEPACAM,mRNA,-1.0
PTPRJ,mRNA,-1.0
UBE3B,mRNA,-1.0
TOLLIP,mRNA,-1.0
CNTNAP4,mRNA,-1.0
LDB3,mRNA,-1.0
ZNF521,mRNA,-1.0
NRIP2,mRNA,-1.0
ARNTL,mRNA,-1.0
FRMD4B,mRNA,-1.0
BTF3L4,mRNA,-1.0
JKAMP,mRNA,-1.0
USP53,mRNA,-1.0
ZCCHC4,mRNA,-1.0
RFX4,mRNA,-1.0
MTPAP,mRNA,-1.0
HLA-DRB1,mRNA,-1.0
DNAJC13,mRNA,-1.0
CYB5R3,mRNA,-1.0
IQSEC2,mRNA,-1.0
ZNF566,mRNA,-1.0
FAM114A1,mRNA,-1.0
GRM3,mRNA,-1.0
CECR1,mRNA,-1.0
NKTR,mRNA,-1.0
SMN2,mRNA,-1.0
C5orf51,mRNA,-1.0
BRMS1L,mRNA,-1.0
ZFYVE20,mRNA,-1.0
ACAP2,mRNA,-1.0
CHMP2B,mRNA,-1.0
HN1L,mRNA,-1.0
CD55,mRNA,-1.0
OTUD6B,mRNA,-1.0
EYS,mRNA,-1.0
USP8,mRNA,-1.0
SEPT8,mRNA,-1.0
PPHLN1,mRNA,-1.0
TRIT1,mRNA,-1.0
THAP2,mRNA,-1.0
RAP1B,mRNA,-1.0
C17orf75,mRNA,-1.0
MBD1,mRNA,-1.0
HMOX1,mRNA,-1.0
ABCA10,mRNA,-1.0
SMAD1,mRNA,-1.0
C3orf35,mRNA,-1.0
ANK3,mRNA,-1.0
CCDC82,mRNA,-1.0
USP9Y,mRNA,-1.0
SS18,mRNA,-1.0
CSRP1,mRNA,-1.0
KCNE4,mRNA,-1.0
RHOG,mRNA,-1.0
RFFL,mRNA,-1.0
AK2,mRNA,-1.0
CCDC88A,mRNA,-1.0
EDC3,mRNA,-1.0
CD9,mRNA,-1.0
SORL1,mRNA,-1.0
GPRIN3,mRNA,-1.0
BZW1,mRNA,-1.0
IL1RL1,mRNA,-1.0
HUS1,mRNA,-1.0
SEC11C,mRNA,-1.0
ANXA5,mRNA,-1.0
TBC1D12,mRNA,-1.0
CBLN2,mRNA,-1.0
CDAN1,mRNA,-1.0
IQCJ-SCHIP1,mRNA,-1.0
BACE1,mRNA,-1.0
RNF13,mRNA,-1.0
RFC1,mRNA,-1.0
C2orf88,mRNA,-1.0
RBM8A,mRNA,-1.0
MOG,mRNA,-1.0
PARP9,mRNA,-1.0
EFHD1,mRNA,-1.0
LONP2,mRNA,-1.0
BAI3,mRNA,-1.0
GALNT12,mRNA,-1.0
CRYM,mRNA,-1.0
MYO6,mRNA,-1.0
RPS6KA5,mRNA,-1.0
APLF,mRNA,-1.0
TRIM59,mRNA,-1.0
VPRBP,mRNA,-1.0
TMEM43,mRNA,-1.0
CCBL2,mRNA,-1.0
SSPN,mRNA,-1.0
FGF1,mRNA,-1.0
MAP3K7,mRNA,-1.0
HSD11B1,mRNA,-1.0
ROGDI,mRNA,-1.0
DPP10,mRNA,-1.0
TPR,mRNA,-1.0
RSF1,mRNA,-1.0
UPRT,mRNA,-1.0
GLDN,mRNA,-1.0
SLFN5,mRNA,-1.0
PRR13,mRNA,-1.0
CSRP2BP,mRNA,-1.0
CC2D2A,mRNA,-1.0
POT1,mRNA,-1.0
TMEM66,mRNA,-1.0
CALCOCO1,mRNA,-1.0
ENAH,mRNA,-1.0
NAA38,mRNA,-1.0
TATDN3,mRNA,-1.0
ANKIB1,mRNA,-1.0
MAGEH1,mRNA,-1.0
PCP4,mRNA,-1.0
ITGB8,mRNA,-1.0
NFKBIL1,mRNA,-1.0
MFAP3L,mRNA,-1.0
DNHD1,mRNA,-1.0
STAT3,mRNA,-1.0
CHCHD7,mRNA,-1.0
PELI3,mRNA,-1.0
ERO1LB,mRNA,-1.0
GCH1,mRNA,-1.0
HSPB6,mRNA,-1.0
TRIM69,mRNA,-1.0
ZNF189,mRNA,-1.0
SDR39U1,mRNA,-1.0
HSPA2,mRNA,-1.0
BRCC3,mRNA,-1.0
PLCXD1,mRNA,-1.0
UBFD1,mRNA,-1.0
SCRN3,mRNA,-1.0
TCTA,mRNA,-1.0
KLK6,mRNA,-1.0
CCDC12,mRNA,-1.0
CD44,mRNA,-1.0
UBA5,mRNA,-1.0
PAQR4,mRNA,-1.0
ELP2,mRNA,-1.0
LPCAT2,mRNA,-1.0
GNPDA2,mRNA,-1.0
IFIT2,mRNA,-1.0
IGSF11,mRNA,-1.0
TPST1,mRNA,-1.0
CD38,mRNA,-1.0
PSMF1,mRNA,-1.0
LRRTM2,mRNA,-1.0
HIAT1,mRNA,-1.0
PEX5L,mRNA,-1.0
MARCH5,mRNA,-1.0
LACTB2,mRNA,-1.0
MPP5,mRNA,-1.0
RPL13,mRNA,-1.0
ZNF587,mRNA,-1.0
CLN6,mRNA,-1.0
USP1,mRNA,-1.0
CDC42BPB,mRNA,-1.0
GLIPR1,mRNA,-1.0
CYYR1,mRNA,-1.0
MED20,mRNA,-1.0
RASA3,mRNA,-1.0
SGK3,mRNA,-1.0
TPM3,mRNA,-1.0
ZXDA,mRNA,-1.0
ERBB3,mRNA,-1.0
MAPKBP1,mRNA,-1.0
RYK,mRNA,-1.0
CHRD,mRNA,-1.0
C16orf46,mRNA,-1.0
CAPRIN1,mRNA,-1.0
ZNF253,mRNA,-1.0
ACTR3,mRNA,-1.0
CEP170,mRNA,-1.0
UNC119,mRNA,-1.0
DTX4,mRNA,-1.0
SEPW1,mRNA,-1.0
CCDC7,mRNA,-1.0
RP2,mRNA,-1.0
SLC28A2,mRNA,-1.0
KCNE3,mRNA,-1.0
DPY19L3,mRNA,-1.0
ATP10B,mRNA,-1.0
TGFA,mRNA,-1.0
FOXK2,mRNA,-1.0
SHC4,mRNA,-1.0
PIGT,mRNA,-1.0
CIB1,mRNA,-1.0
TAPBPL,mRNA,-1.0
UBXN4,mRNA,-1.0
LIN52,mRNA,-1.0
GTDC1,mRNA,-1.0
ISOC1,mRNA,-1.0
NDUFAB1,mRNA,-1.0
GFOD1,mRNA,-1.0
RNF114,mRNA,-1.0
PNISR,mRNA,-1.0
CHD6,mRNA,-1.0
MRPL35,mRNA,-1.0
TMEM63A,mRNA,-1.0
PRDM1,mRNA,-1.0
BDH2,mRNA,-1.0
ACP2,mRNA,-1.0
TMCC3,mRNA,-1.0
BCL10,mRNA,-1.0
KPNA1,mRNA,-1.0
ANKRD42,mRNA,-1.0
AHR,mRNA,-1.0
BIVM,mRNA,-1.0
TCEA1,mRNA,-1.0
KIAA0391,mRNA,-1.0
KIAA1919,mRNA,-1.0
YAF2,mRNA,-1.0
ANXA4,mRNA,-1.0
RNF214,mRNA,-1.0
CRISPLD1,mRNA,-1.0
SORT1,mRNA,-1.0
SLC22A15,mRNA,-1.0
TPMT,mRNA,-1.0
TTC21B,mRNA,-1.0
PTBP2,mRNA,-1.0
KLHL2,mRNA,-1.0
FEM1C,mRNA,-1.0
SEMA6A,mRNA,-1.0
SEPT10,mRNA,-1.0
ITGB1,mRNA,-1.0
BIN1,mRNA,-1.0
MIF4GD,mRNA,-1.0
SFXN3,mRNA,-1.0
NCAN,mRNA,-1.0
EVI2A,mRNA,-1.0
BCAS1,mRNA,-1.0
HGF,mRNA,-1.0
SLC15A2,mRNA,-1.0
RIMS2,mRNA,-1.0
PTCD1,mRNA,-1.0
FNTB,mRNA,-1.0
AGFG1,mRNA,-1.0
SSRP1,mRNA,-1.0
RBM5,mRNA,-1.0
SGK2,mRNA,-1.0
SRSF10,mRNA,-1.0
OPALIN,mRNA,-1.0
FUT9,mRNA,-1.0
ATP5J2-PTCD1,mRNA,-1.0
KBTBD3,mRNA,-1.0
EXOSC8,mRNA,-1.0
RPL27A,mRNA,-1.0
ITGA2,mRNA,-1.0
EPB41L2,mRNA,-1.0
TTYH1,mRNA,-1.0
MRPL3,mRNA,-1.0
NDRG1,mRNA,-1.0
KLC4,mRNA,-1.0
TMEM176B,mRNA,-1.0
RASSF2,mRNA,-1.0
ARMCX4,mRNA,-1.0
ABCD3,mRNA,-1.0
SPATA20,mRNA,-1.0
GPR107,mRNA,-1.0
C15orf57,mRNA,-1.0
NENF,mRNA,-1.0
PADI2,mRNA,-1.0
FBXO2,mRNA,-1.0
ZC3H13,mRNA,-1.0
NR4A1,mRNA,-1.0
LYRM7,mRNA,-1.0
GLUD2,mRNA,-1.0
FTSJ3,mRNA,-1.0
RAB35,mRNA,-1.0
PRICKLE2,mRNA,-1.0
ZNF501,mRNA,-1.0
ZNF426,mRNA,-1.0
ORMDL1,mRNA,-1.0
KCNC1,mRNA,-1.0
ZNF280D,mRNA,-1.0
PLCL1,mRNA,-1.0
CDK13,mRNA,-1.0
CNOT1,mRNA,-1.0
TMEM139,mRNA,-1.0
TMEM38B,mRNA,-1.0
TCP11L2,mRNA,-1.0
HAS3,mRNA,-1.0
STMN3,mRNA,-1.0
ATL3,mRNA,-1.0
DCUN1D2,mRNA,-1.0
MTM1,mRNA,-1.0
ZNF260,mRNA,-1.0
AMZ2,mRNA,-1.0
ECHS1,mRNA,-1.0
ACSL6,mRNA,-1.0
SLC9A8,mRNA,-1.0
DHFR,mRNA,-1.0
DCTN2,mRNA,-1.0
CCDC132,mRNA,-1.0
TRIM41,mRNA,-1.0
TIGD2,mRNA,-1.0
PARN,mRNA,-1.0
MAP1LC3B,mRNA,-1.0
RSRC2,mRNA,-1.0
TRIM46,mRNA,-1.0
EIF1AX,mRNA,-1.0
RSL24D1,mRNA,-1.0
RAI1,mRNA,-1.0
TGFBRAP1,mRNA,-1.0
CRBN,mRNA,-1.0
INSR,mRNA,-1.0
BTG1,mRNA,-1.0
TCEANC,mRNA,-1.0
ZBTB25,mRNA,-1.0
ARHGEF6,mRNA,-1.0
ATP5A1,mRNA,-1.0
KCNMB4,mRNA,-1.0
ZSCAN18,mRNA,-1.0
CYP7B1,mRNA,-1.0
ZNF778,mRNA,-1.0
CSNK1E,mRNA,-1.0
BTN3A1,mRNA,-1.0
C9orf72,mRNA,-1.0
GYG1,mRNA,-1.0
MAGI2,mRNA,-1.0
IRAK1BP1,mRNA,-1.0
GATS,mRNA,-1.0
ZNF572,mRNA,-1.0
RECQL5,mRNA,-1.0
KLRK1,mRNA,-1.0
PHF17,mRNA,-1.0
APLNR,mRNA,-1.0
SCARNA10,lncRNA,-1.0
PTPN2,mRNA,-1.0
PDE1C,mRNA,-1.0
ZSCAN29,mRNA,-1.0
TMEM59L,mRNA,-1.0
C8orf47,mRNA,-1.0
CX3CL1,mRNA,-1.0
PCYT1B,mRNA,-1.0
ARL5A,mRNA,-1.0
DAAM2,mRNA,-1.0
CCDC92,mRNA,-1.0
METTL10,mRNA,-1.0
SSH2,mRNA,-1.0
HLA-DQB1,mRNA,-1.0
PRRT2,mRNA,-1.0
GOLGA2,mRNA,-1.0
TBC1D7,mRNA,-1.0
CELF4,mRNA,-1.0
CNTN1,mRNA,-1.0
EPB41L4A,mRNA,-1.0
AP3S2,mRNA,-1.0
PAIP2B,mRNA,-1.0
TMEM14B,mRNA,-1.0
KIAA0040,mRNA,-1.0
HINT3,mRNA,-1.0
FLNB,mRNA,-1.0
C1orf63,mRNA,-1.0
DCN,mRNA,-1.0
LRRC8C,mRNA,-1.0
ZC3H14,mRNA,-1.0
SUN2,mRNA,-1.0
VPS33A,mRNA,-1.0
CAV2,mRNA,-1.0
SLC35D2,mRNA,-1.0
SEMA3C,mRNA,-1.0
NPY1R,mRNA,-1.0
MRPS11,mRNA,-1.0
KIAA1586,mRNA,-1.0
AGTPBP1,mRNA,-1.0
ZFP90,mRNA,-1.0
GALK1,mRNA,-1.0
TAF1C,mRNA,-1.0
ADNP,mRNA,-1.0
ATF7,mRNA,-1.0
CPT1A,mRNA,-1.0
CAPNS1,mRNA,-1.0
COQ5,mRNA,-1.0
PPP1R7,mRNA,-1.0
NCEH1,mRNA,-1.0
AP5M1,mRNA,-1.0
PAICS,mRNA,-1.0
POLK,mRNA,-1.0
EXD2,mRNA,-1.0
DPY19L4,mRNA,-1.0
COL1A2,mRNA,-1.0
CSF1,mRNA,-1.0
TMEM106B,mRNA,-1.0
CTNNA3,mRNA,-1.0
SGCB,mRNA,-1.0
C20orf24,mRNA,-1.0
CYP4V2,mRNA,-1.0
CALCOCO2,mRNA,-1.0
SFXN5,mRNA,-1.0
FADS1,mRNA,-1.0
RRM2B,mRNA,-1.0
CHKA,mRNA,-1.0
BLOC1S6,mRNA,-1.0
GAS7,mRNA,-1.0
GPC4,mRNA,-1.0
SHC2,mRNA,-1.0
POLR2D,mRNA,-1.0
KLHL31,mRNA,-1.0
ZFPM1,mRNA,-1.0
PCBP4,mRNA,-1.0
PEX10,mRNA,-1.0
PER3,mRNA,-1.0
SLC25A29,mRNA,-1.0
NAB1,mRNA,-1.0
LTBP2,mRNA,-1.0
OSBPL10,mRNA,-1.0
CNOT6,mRNA,-1.0
APOL2,mRNA,-1.0
TTYH2,mRNA,-1.0
CHTF8,mRNA,-1.0
SLC35E3,mRNA,-1.0
KLHDC10,mRNA,-1.0
WDR35,mRNA,-1.0
SREBF1,mRNA,-1.0
KSR2,mRNA,-1.0
MARCH1,mRNA,-1.0
CLDN11,mRNA,-1.0
CCNI,mRNA,-1.0
FOLH1,mRNA,-1.0
DHX36,mRNA,-1.0
CASP4,mRNA,-1.0
SYTL4,mRNA,-1.0
MT1E,mRNA,-1.0
CCDC90B,mRNA,-1.0
FARSA,mRNA,-1.0
ZFYVE27,mRNA,-1.0
SEMA7A,mRNA,-1.0
DCBLD1,mRNA,-1.0
FOXN3,mRNA,-1.0
B3GALNT2,mRNA,-1.0
RNF130,mRNA,-1.0
MYO10,mRNA,-1.0
UBR1,mRNA,-1.0
UNC13C,mRNA,-1.0
ATRN,mRNA,-1.0
YLPM1,mRNA,-1.0
PIK3IP1,mRNA,-1.0
PUS10,mRNA,-1.0
SAMD4A,mRNA,-1.0
KDM1B,mRNA,-1.0
FAM45A,mRNA,-1.0
CHIC1,mRNA,-1.0
GGPS1,mRNA,-1.0
VPS26A,mRNA,-1.0
ZMAT2,mRNA,-1.0
C12orf29,mRNA,-1.0
TMOD2,mRNA,-1.0
ULK2,mRNA,-1.0
LITAF,mRNA,-1.0
KMT2E,mRNA,-1.0
FAM50B,mRNA,-1.0
HEATR5A,mRNA,-1.0
RPS6KC1,mRNA,-1.0
PCNXL2,mRNA,-1.0
SLAMF8,mRNA,-1.0
PARP11,mRNA,-1.0
ZDHHC9,mRNA,-1.0
PCDHB13,mRNA,-1.0
COMMD3,mRNA,-1.0
ZNF274,mRNA,-1.0
SERINC5,mRNA,-1.0
GLG1,mRNA,-1.0
HIPK2,mRNA,-1.0
KCNRG,mRNA,-1.0
PTPLB,mRNA,-1.0
PILRA,mRNA,-1.0
ANAPC11,mRNA,-1.0
ITFG2,mRNA,-1.0
SEMA5A,mRNA,-1.0
GPCPD1,mRNA,-1.0
KCNMB3,mRNA,-1.0
SCARB1,mRNA,-1.0
PHLPP2,mRNA,-1.0
DNAJB14,mRNA,-1.0
NIF3L1,mRNA,-1.0
STON2,mRNA,-1.0
MRS2,mRNA,-1.0
LEPRE1,mRNA,-1.0
RXRB,mRNA,-1.0
ADCY7,mRNA,-1.0
PNPLA4,mRNA,-1.0
NFATC2IP,mRNA,-1.0
PHF14,mRNA,-1.0
CRNKL1,mRNA,-1.0
LGI3,mRNA,-1.0
PSME1,mRNA,-1.0
FADD,mRNA,-1.0
ISY1,mRNA,-1.0
DEF8,mRNA,-1.0
RAMP3,mRNA,-1.0
MPDU1,mRNA,-1.0
GNA13,mRNA,-1.0
TMEM151A,mRNA,-1.0
ACAD11,mRNA,-1.0
ZIC3,mRNA,-1.0
ASXL1,mRNA,-1.0
XK,mRNA,-1.0
PDP1,mRNA,-1.0
SCAF8,mRNA,-1.0
FUT8,mRNA,-1.0
C14orf159,mRNA,-1.0
RAB13,mRNA,-1.0
GNA14,mRNA,-1.0
LAPTM5,mRNA,-1.0
CNST,mRNA,-1.0
NBPF10,mRNA,-1.0
MMP2,mRNA,-1.0
ENPP6,mRNA,-1.0
PLEKHA7,mRNA,-1.0
OTUD7A,mRNA,-1.0
TIMP2,mRNA,-1.0
BAK1,mRNA,-1.0
C19orf12,mRNA,-1.0
KLHDC2,mRNA,-1.0
ZNF248,mRNA,-1.0
SUFU,mRNA,-1.0
NDN,mRNA,-1.0
NOP14,mRNA,-1.0
KEAP1,mRNA,-1.0
HSPG2,mRNA,-1.0
SYNDIG1,mRNA,-1.0
SCRG1,mRNA,-1.0
ATP5G2,mRNA,-1.0
ACAT2,mRNA,-1.0
GNA12,mRNA,-1.0
AXL,mRNA,-1.0
DCTN1,mRNA,-1.0
ZNHIT3,mRNA,-1.0
GSKIP,mRNA,-1.0
SLC22A4,mRNA,-1.0
IGLON5,mRNA,-1.0
CPED1,mRNA,-1.0
CBL,mRNA,-1.0
ATF7IP,mRNA,-1.0
FLI1,mRNA,-1.0
IL17RC,mRNA,-1.0
ENOX2,mRNA,-1.0
TMEM11,mRNA,-1.0
EDNRB,mRNA,-1.0
PDE1A,mRNA,-1.0
KRAS,mRNA,-1.0
ATP6V1D,mRNA,-1.0
POLR2C,mRNA,-1.0
METTL6,mRNA,-1.0
RAB40C,mRNA,-1.0
